Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2018
Assis Brasil;AC;2016;480.000,00;;;0,000
Brasiléia;AC;2016;657.774,00;;;0,000
Bujari;AC;2016;880.000,00;2.500,00;;0,003
Capixaba;AC;2016;85.401,60;;;0,000
Cruzeiro do Sul;AC;2016;795.000,00;;;0,000
Feijó;AC;2016;2.416.218,60;;;0,000
Manoel Urbano;AC;2016;134.333,06;;;0,000
Marechal Thaumaturgo;AC;2016;400.000,00;;;0,000
Rio Branco;AC;2016;49.658.958,55;4.548.835,07;;0,092
Rodrigues Alves;AC;2016;459.139,00;;;0,000
Santa Rosa do Purus;AC;2016;737.457,33;;;0,000
Sena Madureira;AC;2016;2.200.000,00;;;0,000
Xapuri;AC;2016;234.096,00;;;0,000
Água Branca;AL;2016;618.087,16;;;0,000
Arapiraca;AL;2016;8.051.063,74;263.735,52;;0,033
Atalaia;AL;2016;1.285.520,00;;;0,000
Barra de São Miguel;AL;2016;383.124,88;;;0,000
Batalha;AL;2016;160.000,00;;;0,000
Belo Monte;AL;2016;45.906,76;;;0,000
Boca da Mata;AL;2016;2.512.151,57;;;0,000
Cacimbinhas;AL;2016;762.100,00;;;0,000
Campestre;AL;2016;129.000,00;1;;0,000
Campo Alegre;AL;2016;298.535,35;;;0,000
Campo Grande;AL;2016;878.880,00;;;0,000
Canapi;AL;2016;845.244,00;;;0,000
Delmiro Gouveia;AL;2016;2.570.000,00;;;0,000
Dois Riachos;AL;2016;400.000,00;;;0,000
Feliz Deserto;AL;2016;466.000,00;;;0,000
Flexeiras;AL;2016;1.144.972,85;;;0,000
Ibateguara;AL;2016;519.079,37;;;0,000
Inhapi;AL;2016;586.180,00;;;0,000
Jacaré dos Homens;AL;2016;200.000,00;;;0,000
Japaratinga;AL;2016;640.000,00;;;0,000
Jequiá da Praia;AL;2016;258.612,00;;;0,000
Jundiá;AL;2016;18.720,00;;;0,000
Maceió;AL;2016;250.225.775,37;16.740.060,02;;0,067
Major Isidoro;AL;2016;652.464,00;;;0,000
Maravilha;AL;2016;757.100,00;;;0,000
Mata Grande;AL;2016;543.336,00;;;0,000
Matriz de Camaragibe;AL;2016;1.303.134,36;;;0,000
Novo Lino;AL;2016;1.008.126,00;;;0,000
Olho D ÁGUA das Flores;AL;2016;400.000,00;;;0,000
Olho D ÁGUA do Casado;AL;2016;150.000,00;;;0,000
Ouro Branco;AL;2016;468.000,00;;;0,000
Palestina;AL;2016;40.000,00;;;0,000
Palmeira dos Índios;AL;2016;3.338.000,00;150.000,00;;0,045
Pão de Açúcar;AL;2016;2.217.600,00;;;0,000
Pariconha;AL;2016;589.416,00;;;0,000
Penedo;AL;2016;5.573.201,60;;;0,000
Piaçabuçu;AL;2016;200.000,00;;;0,000
Pindoba;AL;2016;452.919,43;;;0,000
Poço das Trincheiras;AL;2016;400.000,00;;;0,000
Porto Calvo;AL;2016;2.400.000,00;;;0,000
Rio Largo;AL;2016;8.265.649,56;;;0,000
São Brás;AL;2016;412.782,00;;;0,000
São Miguel dos Campos;AL;2016;3.727.647,12;998.586,90;;0,268
Senador Rui Palmeira;AL;2016;400.000,00;;;0,000
Taquarana;AL;2016;977.726,56;;;0,000
União dos Palmares;AL;2016;3.600.000,00;;;0,000
Apuí;AM;2016;277.362,60;;;0,000
Barcelos;AM;2016;1.425.500,00;;;0,000
Barreirinha;AM;2016;1.050.000,00;;;0,000
Benjamin Constant;AM;2016;1.533.100,00;;;0,000
Boa Vista do Ramos;AM;2016;682.328,92;;;0,000
Borba;AM;2016;199.818,30;;;0,000
Carauari;AM;2016;;;;#DIV/0!
Eirunepé;AM;2016;1.800.000,00;;;0,000
Envira;AM;2016;556.165,00;;;0,000
Guajará;AM;2016;950.000,00;;;0,000
Humaitá;AM;2016;4.121.234,64;;;0,000
Lábrea;AM;2016;1.200.000,00;;;0,000
Manaus;AM;2016;247.424.475,30;;;0,000
Manicoré;AM;2016;1.488.299,00;;;0,000
Maués;AM;2016;1.596.000,00;;;0,000
Nhamundá;AM;2016;400.000,00;;;0,000
Nova Olinda do Norte;AM;2016;3.100.000,00;;;0,000
Novo Airão;AM;2016;2.724.056,84;;;0,000
Novo Aripuanã;AM;2016;537.598,00;;;0,000
Parintins;AM;2016;6.516.000,00;;;0,000
Presidente Figueiredo;AM;2016;2.306.790,24;142.890,00;;0,062
Santo Antônio do Içá;AM;2016;967.934,03;;;0,000
São Gabriel da Cachoeira;AM;2016;2.760.000,00;;;0,000
São Paulo de Olivença;AM;2016;512.857,06;;;0,000
Tabatinga;AM;2016;4.341.187,50;;;0,000
Tefé;AM;2016;2.841.805,54;;;0,000
Tonantins;AM;2016;893.892,26;;;0,000
Serra do Navio;AP;2016;185.526,00;;;0,000
Macapá;AP;2016;28.451.328,90;0;;0,000
Oiapoque;AP;2016;515.000,00;;;0,000
Pracuúba;AP;2016;202.500,00;;;0,000
Santana;AP;2016;8.384.901,94;;;0,000
Tartarugalzinho;AP;2016;360.000,00;;;0,000
Vitória do Jari;AP;2016;212.900,92;;;0,000
Acajutiba;BA;2016;908.500,00;;;0,000
Adustina;BA;2016;1.331.955,30;;;0,000
Água Fria;BA;2016;2.509.920,00;;;0,000
Aiquara;BA;2016;67.256,80;;;0,000
Amargosa;BA;2016;1.750.500,00;;;0,000
Amélia Rodrigues;BA;2016;3.480.000,00;;;0,000
América Dourada;BA;2016;286.000,00;;;0,000
Anagé;BA;2016;398.266,20;;;0,000
Andaraí;BA;2016;1.588.425,83;;;0,000
Araci;BA;2016;2.176.206,00;;;0,000
Aramari;BA;2016;295.467,48;;;0,000
Arataca;BA;2016;80.000,00;;;0,000
Baixa Grande;BA;2016;1.215.000,00;;;0,000
Banzaê;BA;2016;871.209,12;;;0,000
Barra;BA;2016;3.800.000,00;;;0,000
Barra da Estiva;BA;2016;862.944,63;;;0,000
Barra do Choça;BA;2016;2.569.495,00;;;0,000
Barra do Mendes;BA;2016;792.939,36;;;0,000
Barro Alto;BA;2016;684.000,00;;;0,000
Barrocas;BA;2016;908.010,00;;;0,000
Biritinga;BA;2016;1.656.000,00;;;0,000
Boa Vista do Tupim;BA;2016;867.864,00;;;0,000
Bom Jesus da Lapa;BA;2016;1.138.000,00;;;0,000
Bom Jesus da Serra;BA;2016;525.159,40;;;0,000
Botuporã;BA;2016;70.000,00;;;0,000
Brejões;BA;2016;1.211.424,00;;;0,000
Brotas de Macaúbas;BA;2016;374.431,20;;;0,000
Brumado;BA;2016;3.671.720,00;;;0,000
Buritirama;BA;2016;311.020,65;;;0,000
Caém;BA;2016;745.684,00;;;0,000
Caetité;BA;2016;8.719.754,48;;;0,000
Camacan;BA;2016;2.340.800,00;;;0,000
Camaçari;BA;2016;26.616.360,00;10.402.571,98;;0,391
Candeal;BA;2016;1.517.345,92;;;0,000
Candeias;BA;2016;2.622.400,00;;;0,000
Candiba;BA;2016;817.247,28;;;0,000
Cândido Sales;BA;2016;540.813,00;;;0,000
Cansanção;BA;2016;1.159.200,00;;;0,000
Canudos;BA;2016;826.434,00;;;0,000
Capela do Alto Alegre;BA;2016;1.857.000,00;;;0,000
Capim Grosso;BA;2016;3.555.180,00;;;0,000
Cardeal da Silva;BA;2016;966.420,00;;;0,000
Carinhanha;BA;2016;1.596.581,90;;;0,000
Castro Alves;BA;2016;250.764,00;;;0,000
Catu;BA;2016;5.201.869,92;;;0,000
Central;BA;2016;1.408.000,00;;;0,000
Chorrochó;BA;2016;927.899,36;;;0,000
Cícero Dantas;BA;2016;2.532.933,20;35.000,00;;0,014
Cipó;BA;2016;365.000,00;;;0,000
Conceição da Feira;BA;2016;862.589,32;;;0,000
Conceição do Coité;BA;2016;5.401.264,04;;;0,000
Conceição do Jacuípe;BA;2016;3.932.763,22;;;0,000
Conde;BA;2016;4.105.041,34;;;0,000
Contendas do Sincorá;BA;2016;255.024,00;;;0,000
Cordeiros;BA;2016;352.320,00;;;0,000
Coribe;BA;2016;1.723.215,14;;;0,000
Correntina;BA;2016;5.998.676,52;;;0,000
Cotegipe;BA;2016;385.040,00;;;0,000
Cravolândia;BA;2016;189.735,39;;;0,000
Crisópolis;BA;2016;977.820,00;;;0,000
Curaçá;BA;2016;2.196.000,00;;;0,000
Dias d Ávila;BA;2016;12.002.976,69;;;0,000
Dom Macedo Costa;BA;2016;618.982,70;;;0,000
Esplanada;BA;2016;3.584.525,80;;;0,000
Eunápolis;BA;2016;5.232.000,00;;;0,000
Fátima;BA;2016;767.870,59;;;0,000
Feira de Santana;BA;2016;41.360.000,00;;;0,000
Formosa do Rio Preto;BA;2016;2.896.703,69;;;0,000
Gandu;BA;2016;2.982.711,00;;;0,000
Gavião;BA;2016;413.899,93;;;0,000
Gentio do Ouro;BA;2016;843.180,00;;;0,000
Glória;BA;2016;1.000.456,80;;;0,000
Guajeru;BA;2016;31.000,00;;;0,000
Guanambi;BA;2016;3.988.259,88;;;0,000
Ibicoara;BA;2016;832.600,00;;;0,000
Ibipitanga;BA;2016;606.979,20;;;0,000
Ibirapitanga;BA;2016;1.388.606,40;;;0,000
Ibitiara;BA;2016;275.000,00;;;0,000
Ibititá;BA;2016;280.000,00;;;0,000
Ichu;BA;2016;366.000,00;;;0,000
Igrapiúna;BA;2016;685.136,34;;;0,000
Inhambupe;BA;2016;402.545,00;;;0,000
Ipecaetá;BA;2016;66.833,33;;;0,000
Ipiaú;BA;2016;4.827.053,12;;;0,000
Ipirá;BA;2016;4.149.745,52;;;0,000
Ipupiara;BA;2016;720.000,00;;;0,000
Irajuba;BA;2016;68.000,00;;;0,000
Iramaia;BA;2016;190.000,00;;;0,000
Irecê;BA;2016;7.432.381,00;;;0,000
Itaberaba;BA;2016;7.152.248,00;;;0,000
Itabuna;BA;2016;15.552.679,95;;;0,000
Itacaré;BA;2016;758.708,00;;;0,000
Itagibá;BA;2016;1.320.000,00;;;0,000
Itaguaçu da Bahia;BA;2016;89.952,00;;;0,000
Itajuípe;BA;2016;2.016.000,00;;;0,000
Itanhém;BA;2016;400.000,00;;;0,000
Itapetinga;BA;2016;5.373.996,71;;;0,000
Itatim;BA;2016;124.472,00;;;0,000
Itiruçu;BA;2016;400.000,00;;;0,000
Itiúba;BA;2016;3.349.332,12;;;0,000
Itororó;BA;2016;2.342.198,28;;;0,000
Jaborandi;BA;2016;456.723,74;;;0,000
Jacaraci;BA;2016;649.640,00;;;0,000
Jacobina;BA;2016;8.879.233,79;;;0,000
Jaguaquara;BA;2016;4.040.720,00;;;0,000
Jandaíra;BA;2016;1.809.184,76;;;0,000
Jeremoabo;BA;2016;3.425.708,21;;;0,000
Jiquiriçá;BA;2016;992.172,00;;;0,000
João Dourado;BA;2016;727.734,03;;;0,000
Jussara;BA;2016;1.524.887,84;;;0,000
Jussari;BA;2016;1.235.001,45;;;0,000
Lafaiete Coutinho;BA;2016;494.844,00;;;0,000
Lajedão;BA;2016;494.736,00;;;0,000
Lajedinho;BA;2016;634.845,51;;;0,000
Lapão;BA;2016;1.801.120,00;;;0,000
Lauro de Freitas;BA;2016;36.916.248,00;0;;0,000
Lençóis;BA;2016;1.583.256,00;;;0,000
Licínio de Almeida;BA;2016;387.310,00;;;0,000
Luís Eduardo Magalhães;BA;2016;4.963.418,60;551.480,83;;0,111
Macajuba;BA;2016;1.499.600,00;;;0,000
Macarani;BA;2016;;;;#DIV/0!
Macaúbas;BA;2016;1.795.424,00;;;0,000
Macururé;BA;2016;157.087,65;;;0,000
Madre de Deus;BA;2016;9.585.113,64;;;0,000
Maetinga;BA;2016;40.000,00;;;0,000
Maiquinique;BA;2016;120.000,00;;;0,000
Malhada de Pedras;BA;2016;265.000,00;;;0,000
Manoel Vitorino;BA;2016;330.000,00;;;0,000
Mansidão;BA;2016;446.217,70;;;0,000
Maragogipe;BA;2016;3.485.666,08;;;0,000
Maraú;BA;2016;618.000,00;;;0,000
Marcionílio Souza;BA;2016;1.149.509,61;;;0,000
Mascote;BA;2016;1.496.013,69;;;0,000
Mata de São João;BA;2016;3.337.942,15;620.954,18;;0,186
Mirangaba;BA;2016;264.712,00;;;0,000
Mirante;BA;2016;578.371,36;;;0,000
Monte Santo;BA;2016;3.813.523,00;;;0,000
Mortugaba;BA;2016;649.440,00;;;0,000
Mucuri;BA;2016;3.000.000,00;;;0,000
Mulungu do Morro;BA;2016;618.000,00;;;0,000
Mundo Novo;BA;2016;2.631.822,84;;;0,000
Mutuípe;BA;2016;2.031.655,20;;;0,000
Nilo Peçanha;BA;2016;1.020.000,00;;;0,000
Nordestina;BA;2016;120.000,00;;;0,000
Nova Canaã;BA;2016;2.707.088,67;;;0,000
Nova Itarana;BA;2016;899.902,41;;;0,000
Novo Horizonte;BA;2016;305.000,00;;;0,000
Novo Triunfo;BA;2016;1.019.760,00;;;0,000
Oliveira dos Brejinhos;BA;2016;1.000.000,00;;;0,000
Ourolândia;BA;2016;712.800,00;;;0,000
Palmas de Monte Alto;BA;2016;999.267,87;;;0,000
Pedro Alexandre;BA;2016;370.722,04;;;0,000
Pintadas;BA;2016;374.171,55;;;0,000
Piripá;BA;2016;80.000,00;;;0,000
Piritiba;BA;2016;1.896.000,00;;;0,000
Planaltino;BA;2016;1.411.183,00;;;0,000
Planalto;BA;2016;2.472.185,00;;;0,000
Pojuca;BA;2016;7.806.463,47;;;0,000
Presidente Dutra;BA;2016;1.311.875,78;;;0,000
Presidente Jânio Quadros;BA;2016;472.500,00;;;0,000
Presidente Tancredo Neves;BA;2016;1.940.808,00;;;0,000
Quijingue;BA;2016;756.000,00;;;0,000
Quixabeira;BA;2016;227.000,00;;;0,000
Rafael Jambeiro;BA;2016;1.626.400,00;;;0,000
Remanso;BA;2016;2.760.000,00;;;0,000
Riachão das Neves;BA;2016;1.896.929,32;;;0,000
Riacho de Santana;BA;2016;565.717,48;;;0,000
Ribeira do Pombal;BA;2016;3.671.800,00;;;0,000
Rio do Pires;BA;2016;1.000.956,75;;;0,000
Rio Real;BA;2016;3.066.220,10;56.918,46;;0,019
Rodelas;BA;2016;661.040,00;;;0,000
Salvador;BA;2016;334.962.249,00;185.330.942,38;;0,553
Santa Bárbara;BA;2016;815.400,00;;;0,000
Santa Brígida;BA;2016;490.875,41;;;0,000
Santa Cruz Cabrália;BA;2016;1.430.000,00;;;0,000
Santa Inês;BA;2016;984.000,00;;;0,000
Santa Luzia;BA;2016;995.822,61;;;0,000
Santa Maria da Vitória;BA;2016;344.784,00;;;0,000
Santana;BA;2016;1.700.000,00;;;0,000
Santo Antônio de Jesus;BA;2016;5.563.946,00;;;0,000
Santo Estêvão;BA;2016;3.090.668,00;;;0,000
São Desidério;BA;2016;3.479.168,00;;;0,000
São Félix do Coribe;BA;2016;1.673.772,60;;;0,000
São Miguel das Matas;BA;2016;500.000,00;;;0,000
Sebastião Laranjeiras;BA;2016;409.648,66;;;0,000
Senhor do Bonfim;BA;2016;7.963.219,20;;;0,000
Serra do Ramalho;BA;2016;516.000,00;;;0,000
Serra Dourada;BA;2016;1.687.032,00;;;0,000
Serra Preta;BA;2016;952.424,35;;;0,000
Serrinha;BA;2016;3.399.818,76;;;0,000
Serrolândia;BA;2016;1.530.296,61;;;0,000
Sobradinho;BA;2016;1.170.328,25;;;0,000
Tanhaçu;BA;2016;1.191.530,00;;;0,000
Tanquinho;BA;2016;484.880,00;;;0,000
Tapiramutá;BA;2016;1.528.158,24;;;0,000
Teodoro Sampaio;BA;2016;970.009,28;;;0,000
Teofilândia;BA;2016;1.612.320,00;;;0,000
Uauá;BA;2016;1.922.724,00;;;0,000
Ubaíra;BA;2016;1.441.030,87;;;0,000
Uibaí;BA;2016;1.400.000,00;;;0,000
Una;BA;2016;271.150,00;;;0,000
Urandi;BA;2016;800.000,00;;;0,000
Uruçuca;BA;2016;;;;#DIV/0!
Utinga;BA;2016;1.979.123,58;;;0,000
Valença;BA;2016;7.419.023,20;;;0,000
Várzea do Poço;BA;2016;280.000,00;;;0,000
Varzedo;BA;2016;56.347,50;;;0,000
Vitória da Conquista;BA;2016;19.405.968,71;;;0,000
Wanderley;BA;2016;609.450,52;;;0,000
Aiuaba;CE;2016;87.000,00;;;0,000
Alcântaras;CE;2016;393.536,44;;;0,000
Ararendá;CE;2016;404.639,70;;;0,000
Araripe;CE;2016;782.023,08;;;0,000
Aurora;CE;2016;1.451.391,93;;;0,000
Barreira;CE;2016;1.391.148,36;;;0,000
Barroquinha;CE;2016;878.922,49;;;0,000
Beberibe;CE;2016;3.704.598,00;;;0,000
Brejo Santo;CE;2016;5.878.769,46;;;0,000
Camocim;CE;2016;5.409.000,00;;;0,000
Canindé;CE;2016;2.379.659,65;;;0,000
Capistrano;CE;2016;901.267,40;;;0,000
Caridade;CE;2016;1.972.536,88;;;0,000
Cariré;CE;2016;1.803.240,15;;;0,000
Cariús;CE;2016;970.841,00;;;0,000
Carnaubal;CE;2016;897.987,21;;;0,000
Cascavel;CE;2016;6.078.294,00;;;0,000
Catarina;CE;2016;511.040,34;;;0,000
Catunda;CE;2016;734.900,84;;;0,000
Caucaia;CE;2016;12.343.650,00;;;0,000
Choró;CE;2016;190.560,00;;;0,000
Crato;CE;2016;20.807.193,20;;;0,000
Cruz;CE;2016;1.194.339,12;;;0,000
Deputado Irapuan Pinheiro;CE;2016;951.307,00;;;0,000
Eusébio;CE;2016;12.953.354,12;;;0,000
Farias Brito;CE;2016;1.551.822,72;;;0,000
Forquilha;CE;2016;1.370.994,66;;;0,000
Fortaleza;CE;2016;276.124.364,45;;;0,000
Fortim;CE;2016;306.250,00;;;0,000
Frecheirinha;CE;2016;1.209.600,00;;;0,000
General Sampaio;CE;2016;721.622,00;;;0,000
Graça;CE;2016;2.212.590,00;;;0,000
Granja;CE;2016;3.563.590,29;;;0,000
Horizonte;CE;2016;4.672.353,00;;;0,000
Ibaretama;CE;2016;195.840,00;;;0,000
Ibicuitinga;CE;2016;416.170,06;;;0,000
Icapuí;CE;2016;1.558.322,88;;;0,000
Icó;CE;2016;4.037.000,00;;;0,000
Iguatu;CE;2016;5.843.100,00;;;0,000
Independência;CE;2016;787.114,92;;;0,000
Ipaporanga;CE;2016;969.638,52;;;0,000
Ipaumirim;CE;2016;1.048.835,28;;;0,000
Ipu;CE;2016;2.343.230,06;;;0,000
Iracema;CE;2016;638.124,78;;;0,000
Itaiçaba;CE;2016;353.250,00;;;0,000
Itaitinga;CE;2016;1.168.000,00;;;0,000
Itapagé;CE;2016;1.836.000,00;;;0,000
Itapipoca;CE;2016;7.107.266,91;;;0,000
Itarema;CE;2016;1.530.110,00;;;0,000
Itatira;CE;2016;661.328,14;;;0,000
Jaguaribara;CE;2016;540.607,80;;;0,000
Jaguaribe;CE;2016;1.752.985,32;;;0,000
Jaguaruana;CE;2016;1.300.000,00;;;0,000
Jardim;CE;2016;1.490.000,00;;;0,000
Jati;CE;2016;863.449,68;;;0,000
Jijoca de Jericoacoara;CE;2016;1.577.185,37;;;0,000
Juazeiro do Norte;CE;2016;21.574.170,99;;;0,000
Jucás;CE;2016;1.555.644,00;;;0,000
Madalena;CE;2016;1.306.179,36;;;0,000
Maracanaú;CE;2016;17.171.940,51;399.409,15;;0,023
Maranguape;CE;2016;6.991.747,19;;;0,000
Massapê;CE;2016;2.110.443,60;;;0,000
Mauriti;CE;2016;5.501.576,05;;;0,000
Meruoca;CE;2016;1.321.510,80;;;0,000
Milagres;CE;2016;2.787.087,36;;;0,000
Mombaça;CE;2016;1.763.294,28;;;0,000
Morrinhos;CE;2016;1.711.781,50;;;0,000
Mucambo;CE;2016;607.800,00;;;0,000
Mulungu;CE;2016;648.142,00;;;0,000
Nova Olinda;CE;2016;670.000,00;;;0,000
Novo Oriente;CE;2016;1.080.804,24;;;0,000
Ocara;CE;2016;612.135,80;;;0,000
Pacajus;CE;2016;3.700.000,00;;;0,000
Paracuru;CE;2016;3.152.288,64;;;0,000
Paraipaba;CE;2016;1.640.920,10;;;0,000
Parambu;CE;2016;999.985,48;;;0,000
Paramoti;CE;2016;1.269.122,25;;;0,000
Pindoretama;CE;2016;1.792.048,20;;;0,000
Piquet Carneiro;CE;2016;1.346.863,56;;;0,000
Porteiras;CE;2016;1.523.147,48;;;0,000
Potengi;CE;2016;627.600,00;;;0,000
Quiterianópolis;CE;2016;1.396.024,80;;;0,000
Quixadá;CE;2016;2.631.902,00;;;0,000
Quixelô;CE;2016;1.184.839,17;;;0,000
Quixeramobim;CE;2016;1.421.500,00;;;0,000
Quixeré;CE;2016;718.089,57;;;0,000
Russas;CE;2016;2.344.314,00;;;0,000
Saboeiro;CE;2016;594.745,08;;;0,000
Santana do Cariri;CE;2016;3.088.880,78;;;0,000
São Benedito;CE;2016;3.034.000,00;;;0,000
São Gonçalo do Amarante;CE;2016;6.889.953,17;;;0,000
São João do Jaguaribe;CE;2016;168.648,00;;;0,000
Senador Pompeu;CE;2016;1.769.959,92;;;0,000
Senador Sá;CE;2016;158.890,00;;;0,000
Sobral;CE;2016;36.555.377,05;;;0,000
Solonópole;CE;2016;1.598.046,00;;;0,000
Tabuleiro do Norte;CE;2016;2.348.989,56;;;0,000
Tarrafas;CE;2016;713.595,72;;;0,000
Tianguá;CE;2016;3.751.151,88;;;0,000
Trairi;CE;2016;3.554.965,46;;;0,000
Ubajara;CE;2016;2.289.553,87;;;0,000
Umari;CE;2016;106.000,00;;;0,000
Umirim;CE;2016;1.000.000,00;;;0,000
Varjota;CE;2016;1.784.263,00;;;0,000
Várzea Alegre;CE;2016;1.388.749,41;;;0,000
Brasília;DF;2016;428.712.699,57;155.527.079,00;;0,363
Afonso Cláudio;ES;2016;2.071.371,30;594.830,73;;0,287
Alegre;ES;2016;2.197.998,00;0;;0,000
Alfredo Chaves;ES;2016;2.040.933,37;;;0,000
Alto Rio Novo;ES;2016;779.212,43;;;0,000
Anchieta;ES;2016;9.340.000,00;;;0,000
Apiacá;ES;2016;100.000,00;;;0,000
Aracruz;ES;2016;20.040.764,60;;;0,000
Atilio Vivacqua;ES;2016;154.231,27;;;0,000
Baixo Guandu;ES;2016;5.050.000,00;;;0,000
Barra de São Francisco;ES;2016;1.795.894,00;;;0,000
Boa Esperança;ES;2016;1.000.818,00;152.994,89;;0,153
Bom Jesus do Norte;ES;2016;395.222,00;;;0,000
Brejetuba;ES;2016;400.000,00;;;0,000
Cachoeiro de Itapemirim;ES;2016;10.628.773,43;;;0,000
Cariacica;ES;2016;30.497.028,70;4.446.479,64;;0,146
Castelo;ES;2016;2.958.768,00;1.289.344,28;;0,436
Colatina;ES;2016;6.350.063,42;10.913.469,78;;1,719
Conceição da Barra;ES;2016;3.176.883,57;;;0,000
Domingos Martins;ES;2016;2.599.284,00;147.248,59;;0,057
Dores do Rio Preto;ES;2016;383.316,00;;;0,000
Ecoporanga;ES;2016;3.224.000,00;;;0,000
Fundão;ES;2016;4.603.507,28;;;0,000
Governador Lindenberg;ES;2016;1.107.900,78;;;0,000
Guaçuí;ES;2016;726.000,00;80.000,00;;0,110
Guarapari;ES;2016;19.472.822,82;;;0,000
Ibatiba;ES;2016;2.006.863,38;;;0,000
Iconha;ES;2016;1.232.682,15;257.674,68;;0,209
Irupi;ES;2016;687.373,95;;;0,000
Itaguaçu;ES;2016;1.088.906,00;;;0,000
Itarana;ES;2016;1.114.158,80;22.235,31;;0,020
Iúna;ES;2016;995.488,34;392.000,00;;0,394
Jaguaré;ES;2016;4.038.194,68;;;0,000
Jerônimo Monteiro;ES;2016;918.359,80;48.500,00;;0,053
João Neiva;ES;2016;4.296.326,30;;;0,000
Linhares;ES;2016;25.149.458,34;1.538.587,96;;0,061
Mantenópolis;ES;2016;528.603,52;;;0,000
Marechal Floriano;ES;2016;3.780.000,00;;;0,000
Marilândia;ES;2016;261.663,12;;;0,000
Mimoso do Sul;ES;2016;2.208.832,00;;;0,000
Montanha;ES;2016;3.276.000,00;;;0,000
Mucurici;ES;2016;646.824,00;;;0,000
Muqui;ES;2016;846.480,89;63.113,12;;0,075
Nova Venécia;ES;2016;2.927.200,00;;;0,000
Pancas;ES;2016;420.000,00;;;0,000
Pedro Canário;ES;2016;1.786.680,62;;;0,000
Pinheiros;ES;2016;1.221.713,88;;;0,000
Piúma;ES;2016;3.953.141,11;586.275,38;;0,148
Ponto Belo;ES;2016;471.325,00;;;0,000
Presidente Kennedy;ES;2016;1.182.900,00;;;0,000
Rio Bananal;ES;2016;1.939.955,40;98.659,95;;0,051
Rio Novo do Sul;ES;2016;2.134.617,82;74.734,55;;0,035
Santa Leopoldina;ES;2016;616.077,47;10.314,10;;0,017
Santa Maria de Jetibá;ES;2016;2.951.232,94;;;0,000
Santa Teresa;ES;2016;743.467,51;;;0,000
São José do Calçado;ES;2016;1.293.677,62;25.400,00;;0,020
São Roque do Canaã;ES;2016;990.618,46;;;0,000
Serra;ES;2016;77.177.487,49;7.964.756,84;;0,103
Vargem Alta;ES;2016;990.995,86;;;0,000
Venda Nova do Imigrante;ES;2016;263.514,00;437.247,00;;1,659
Viana;ES;2016;4.662.296,24;681.267,34;;0,146
Vila Pavão;ES;2016;270.169,20;;;0,000
Vila Velha;ES;2016;69.790.719,59;19.691.997,00;;0,282
Vitória;ES;2016;73.521.605,82;31.190.791,25;;0,424
Abadia de Goiás;GO;2016;76.280,00;;;0,000
Acreúna;GO;2016;703.600,00;;;0,000
Água Limpa;GO;2016;442.844,00;;;0,000
Águas Lindas de Goiás;GO;2016;3.315.522,40;2.240.217,84;;0,676
Alexânia;GO;2016;6.458.329,98;;;0,000
Aloândia;GO;2016;137.280,00;;;0,000
Alto Horizonte;GO;2016;303.381,43;;;0,000
Alto Paraíso de Goiás;GO;2016;1.178.146,00;;;0,000
Alvorada do Norte;GO;2016;301.408,00;;;0,000
Amaralina;GO;2016;329.273,10;;;0,000
Americano do Brasil;GO;2016;162.040,00;;;0,000
Anápolis;GO;2016;51.103.863,55;11.322.396,25;;0,222
Anicuns;GO;2016;874.536,00;;;0,000
Aparecida de Goiânia;GO;2016;24.664.392,02;;;0,000
Aporé;GO;2016;229.000,00;;;0,000
Aragarças;GO;2016;329.273,10;;;0,000
Aragoiânia;GO;2016;329.273,10;;;0,000
Arenópolis;GO;2016;47.500,00;;;0,000
Barro Alto;GO;2016;1.096.500,00;;;0,000
Bela Vista de Goiás;GO;2016;651.856,13;;;0,000
Bom Jardim de Goiás;GO;2016;435.680,00;;;0,000
Bonfinópolis;GO;2016;294.548,80;;;0,000
Bonópolis;GO;2016;329.273,10;;;0,000
Brazabrantes;GO;2016;101.882,00;;;0,000
Britânia;GO;2016;894.922,40;;;0,000
Buriti Alegre;GO;2016;329.273,10;;;0,000
Buritinópolis;GO;2016;257.643,60;;;0,000
Cachoeira Alta;GO;2016;1.362.055,00;;;0,000
Caçu;GO;2016;1.047.828,46;;;0,000
Caiapônia;GO;2016;1.546.382,85;;;0,000
Campestre de Goiás;GO;2016;389.380,00;;;0,000
Campinaçu;GO;2016;156.946,10;;;0,000
Campinorte;GO;2016;329.273,10;;;0,000
Campo Limpo de Goiás;GO;2016;264.841,65;;;0,000
Campos Belos;GO;2016;674.800,00;;;0,000
Campos Verdes;GO;2016;55.000,01;;;0,000
Carmo do Rio Verde;GO;2016;311.000,00;0;;0,000
Castelândia;GO;2016;837.266,64;;;0,000
Catalão;GO;2016;7.702.743,36;;;0,000
Cavalcante;GO;2016;320.000,00;;;0,000
Ceres;GO;2016;2.187.227,63;;;0,000
Cezarina;GO;2016;1.030.940,00;;;0,000
Chapadão do Céu;GO;2016;2.634.925,50;;;0,000
Cocalzinho de Goiás;GO;2016;250.644,38;;;0,000
Córrego do Ouro;GO;2016;25.000,00;;;0,000
Corumbaíba;GO;2016;1.505.871,10;;;0,000
