Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2017
Brasiléia;AC;2015;411.840,00;;;0
Bujari;AC;2015;1.407.600,00;8.050,00;;0,006
Capixaba;AC;2015;704.236,00;;;0
Epitaciolândia;AC;2015;695.488,00;;;0
Feijó;AC;2015;2.516.218,60;;;0
Plácido de Castro;AC;2015;937.232,00;;;0
Rio Branco;AC;2015;38.832.453,96;4.029.242,46;;0,104
Rodrigues Alves;AC;2015;777.823,20;;;0
Santa Rosa do Purus;AC;2015;602.000,00;9.055,58;;0,015
Xapuri;AC;2015;912.846,28;;;0
Porto Acre;AC;2015;65.520,00;;;0
Alvarães;AM;2015;104.436,00;;;0
Barcelos;AM;2015;1.425.500,00;;;0
Benjamin Constant;AM;2015;1.500.000,00;;;0
Boa Vista do Ramos;AM;2015;2.860.829,00;;;0
Carauari;AM;2015;409.000,00;;;0
Careiro;AM;2015;459.360,00;;;0
Eirunepé;AM;2015;1.200.000,00;;;0
Envira;AM;2015;180.000,00;;;0
Fonte Boa;AM;2015;1.699.249,79;;;0
Guajará;AM;2015;712.704,00;;;0
Humaitá;AM;2015;4.120.389,64;;;0
Iranduba;AM;2015;705.800,00;;;0
Itamarati;AM;2015;950.000,00;;;0
Japurá;AM;2015;840.000,00;;;0
Lábrea;AM;2015;1.907.040,00;;;0
Manaus;AM;2015;256.107.660,98;;;0
Manicoré;AM;2015;1.685.690,00;;;0
Maués;AM;2015;3.850.000,00;;;0
Nhamundá;AM;2015;400.000,00;;;0
Nova Olinda do Norte;AM;2015;762.800,00;;;0
Novo Airão;AM;2015;984.076,35;;;0
Presidente Figueiredo;AM;2015;2.660.868,00;1.200,00;;0
Santo Antônio do Içá;AM;2015;800.000,00;;;0
Silves;AM;2015;100.000,00;;;0
Urucará;AM;2015;1.237.600,00;;;0
Amapá;AP;2015;195.000,00;;;0
Calçoene;AP;2015;113.000,00;;;0
Macapá;AP;2015;31.353.492,75;;;0
Porto Grande;AP;2015;645.300,00;;;0
Pracuúba;AP;2015;201.500,00;;;0
Vitória do Jari;AP;2015;663.436,00;;;0
Abaetetuba;PA;2015;2.232.794,40;;;0
Abel Figueiredo;PA;2015;300.000,00;;;0
Almeirim;PA;2015;410.896,00;;;0
Altamira;PA;2015;3.138.400,00;;;0
Anajás;PA;2015;2.400.424,32;;;0
Ananindeua;PA;2015;19.825.011,00;;;0
Aurora do Pará;PA;2015;254.400,00;;;0
Baião;PA;2015;384.000,00;;;0
Bannach;PA;2015;158.400,00;;;0
Barcarena;PA;2015;5.922.160,74;;;0
Belém;PA;2015;149.444.387,64;35.503.627,97;;0,238
Belterra;PA;2015;522.600,00;;;0
Bonito;PA;2015;1.496.616,72;;;0
Bragança;PA;2015;2.480.625,00;;;0
Brejo Grande do Araguaia;PA;2015;144.000,00;;;0
Breu Branco;PA;2015;500.000,00;;;0
Breves;PA;2015;2.110.397,08;;;0
Cachoeira do Piriá;PA;2015;505.356,00;;;0
Cametá;PA;2015;3.132.133,28;;;0
Canaã dos Carajás;PA;2015;11.451.580,00;;;0
Capanema;PA;2015;1.380.000,00;;;0
Capitão Poço;PA;2015;861.400,00;0;;0
Castanhal;PA;2015;2.085.048,00;;;0
Chaves;PA;2015;160.752,00;;;0
Colares;PA;2015;372.000,00;;;0
Conceição do Araguaia;PA;2015;2.396.000,00;30.000,00;;0,013
Concórdia do Pará;PA;2015;606.000,00;;;0
Curralinho;PA;2015;2.800.000,00;;;0
Curuá;PA;2015;283.680,00;;;0
Curuçá;PA;2015;678.000,00;;;0
Dom Eliseu;PA;2015;1.664.412,96;;;0
Floresta do Araguaia;PA;2015;150.000,00;;;0
Garrafão do Norte;PA;2015;459.600,00;;;0
Igarapé-Açu;PA;2015;602.000,00;;;0
Irituia;PA;2015;912.000,00;;;0
Jacareacanga;PA;2015;300.000,00;;;0
Jacundá;PA;2015;887.911,20;;;0
Limoeiro do Ajuru;PA;2015;468.000,00;;;0
Mãe do Rio;PA;2015;1.200.000,00;;;0
Marabá;PA;2015;7.634.711,54;;;0
Maracanã;PA;2015;232.320,00;;;0
Marapanim;PA;2015;260.000,00;35.000,00;;0,135
Marituba;PA;2015;3.211.164,00;;;0
Medicilândia;PA;2015;1.000.000,00;2.000,00;;0,002
Melgaço;PA;2015;836.407,65;16.982,66;;0,02
Moju;PA;2015;2.400.032,00;;;0
Nova Esperança do Piriá;PA;2015;484.800,00;;;0
Novo Progresso;PA;2015;2.364.000,00;;;0
Óbidos;PA;2015;1.232.644,74;;;0
Oriximiná;PA;2015;4.835.858,40;;;0
Ourilândia do Norte;PA;2015;533.880,00;321.244,08;;0,602
Pacajá;PA;2015;210.000,00;;;0
Paragominas;PA;2015;7.003.145,34;;;0
Parauapebas;PA;2015;17.912.070,22;;;0
Pau D Arco;PA;2015;326.400,00;;;0
Peixe-Boi;PA;2015;50.160,00;;;0
Portel;PA;2015;2.127.600,00;;;0
Prainha;PA;2015;2.059.200,00;;;0
Quatipuru;PA;2015;411.600,00;;;0
Rondon do Pará;PA;2015;1.833.605,00;;;0
Rurópolis;PA;2015;1.957.000,00;;;0
Salvaterra;PA;2015;4.639.643,60;;;0
Santa Bárbara do Pará;PA;2015;574.000,00;;;0
Santa Cruz do Arari;PA;2015;174.889,44;;;0
Santa Maria das Barreiras;PA;2015;200.000,00;;;0
Santa Maria do Pará;PA;2015;634.320,00;;;0
Santana do Araguaia;PA;2015;1.146.960,00;;;0
Santarém;PA;2015;14.543.370,84;;;0
Santo Antônio do Tauá;PA;2015;688.728,00;;;0
São Caetano de Odivelas;PA;2015;89.800,00;;;0
São Domingos do Araguaia;PA;2015;892.835,70;;;0
São Félix do Xingu;PA;2015;2.851.000,00;;;0
São Francisco do Pará;PA;2015;665.280,00;;;0
São João da Ponta;PA;2015;100.000,00;;;0
São João de Pirabas;PA;2015;828.670,00;26.867,86;;0,032
São Miguel do Guamá;PA;2015;2.487.600,00;;;0
Senador José Porfírio;PA;2015;614.744,69;;;0
Soure;PA;2015;1.142.788,00;38.000,00;;0,033
Terra Alta;PA;2015;394.400,00;;;0
Tomé-Açu;PA;2015;2.160.000,00;;;0
Tracuateua;PA;2015;735.579,08;;;0
Tucumã;PA;2015;368.136,03;;;0
Tucuruí;PA;2015;4.260.000,00;;;0
Ulianópolis;PA;2015;792.000,00;;;0
Vigia;PA;2015;3.000.000,00;;;0
Viseu;PA;2015;1.117.229,30;;;0
Xinguara;PA;2015;2.987.544,00;;;0
Ariquemes;RO;2015;7.497.734,25;2.578.534,70;;0,344
Cabixi;RO;2015;418.800,00;;;0
Cacoal;RO;2015;7.001.948,56;572.950,44;;0,082
Cerejeiras;RO;2015;435.339,83;;;0
Colorado do Oeste;RO;2015;201.000,00;;;0
Corumbiara;RO;2015;258.901,43;17.083,99;;0,066
Espigão D Oeste;RO;2015;1.572.110,70;192.648,34;;0,123
Guajará-Mirim;RO;2015;1.166.827,85;243.525,67;;0,209
Ji-Paraná;RO;2015;4.109.078,04;0;;0
Pimenta Bueno;RO;2015;1.584.933,00;334.977,62;;0,211
Porto Velho;RO;2015;27.016.656,00;8.253.113,46;;0,305
Rolim de Moura;RO;2015;2.953.168,50;;;0
Vilhena;RO;2015;4.197.429,72;3.030.683,60;;0,722
Nova Mamoré;RO;2015;674.720,40;;;0
Alvorada D Oeste;RO;2015;366.902,40;;;0
Campo Novo de Rondônia;RO;2015;144.000,00;;;0
Cujubim;RO;2015;288.000,00;112.633,25;;0,391
Itapuã do Oeste;RO;2015;91.608,51;7.633,96;;0,083
Monte Negro;RO;2015;323.448,00;11.644,00;;0,036
Primavera de Rondônia;RO;2015;194.000,00;;;0
Theobroma;RO;2015;138.800,00;6.000,00;;0,043
Vale do Anari;RO;2015;499.560,00;;;0
Boa Vista;RR;2015;50.909.739,48;11.005.371,11;;0,216
Caracaraí;RR;2015;562.153,21;;;0
Rorainópolis;RR;2015;1.279.811,00;;;0
Abreulândia;TO;2015;114.072,00;;;0
Aguiarnópolis;TO;2015;474.160,00;;;0
Aliança do Tocantins;TO;2015;275.000,00;;;0
Almas;TO;2015;328.400,00;;;0
Alvorada;TO;2015;800.000,00;;;0
Ananás;TO;2015;350.000,00;;;0
Angico;TO;2015;100.000,00;;;0
Araguacema;TO;2015;729.636,96;;;0
Araguaçu;TO;2015;651.543,07;;;0
Araguaína;TO;2015;11.892.588,91;1.458.005,95;;0,123
Araguanã;TO;2015;672.255,53;;;0
Arraias;TO;2015;219.852,56;;;0
Augustinópolis;TO;2015;1.316.000,00;;;0
Aurora do Tocantins;TO;2015;304.104,00;;;0
Babaçulândia;TO;2015;728.640,00;;;0
Barra do Ouro;TO;2015;355.000,00;;;0
Bernardo Sayão;TO;2015;198.288,00;;;0
Bom Jesus do Tocantins;TO;2015;194.000,00;;;0
Brasilândia do Tocantins;TO;2015;237.343,10;;;0
Brejinho de Nazaré;TO;2015;490.632,00;;;0
Buriti do Tocantins;TO;2015;141.840,00;;;0
Campos Lindos;TO;2015;526.720,00;;;0
Cariri do Tocantins;TO;2015;337.434,78;;;0
Caseara;TO;2015;48.600,00;;;0
Centenário;TO;2015;328.630,56;5.165,66;;0,016
Colinas do Tocantins;TO;2015;2.435.596,69;;;0
Conceição do Tocantins;TO;2015;40.000,00;;;0
Cristalândia;TO;2015;470.000,00;;;0
Crixás do Tocantins;TO;2015;79.200,00;;;0
Darcinópolis;TO;2015;240.645,00;;;0
Dianópolis;TO;2015;397.500,00;;;0
Divinópolis do Tocantins;TO;2015;175.000,00;;;0
Dois Irmãos do Tocantins;TO;2015;509.146,00;;;0
Dueré;TO;2015;346.000,00;;;0
Figueirópolis;TO;2015;110.000,00;;;0
Formoso do Araguaia;TO;2015;202.560,00;;;0
Fortaleza do Tabocão;TO;2015;118.457,28;;;0
Goiatins;TO;2015;115.417,50;;;0
Guaraí;TO;2015;2.827.800,00;;;0
Gurupi;TO;2015;4.261.952,86;277.833,73;;0,065
Ipueiras;TO;2015;268.538,40;;;0
Itacajá;TO;2015;528.480,00;;;0
Itaporã do Tocantins;TO;2015;179.220,00;;;0
Jaú do Tocantins;TO;2015;277.640,00;;;0
Juarina;TO;2015;154.631,40;;;0
Lagoa da Confusão;TO;2015;1.720.437,00;;;0
Lagoa do Tocantins;TO;2015;56.736,00;;;0
Marianópolis do Tocantins;TO;2015;390.769,59;;;0
Miracema do Tocantins;TO;2015;3.412.981,86;;;0
Palmeiras do Tocantins;TO;2015;160.512,00;;;0
Natividade;TO;2015;110.000,00;;;0
Nazaré;TO;2015;190.701,37;;;0
Nova Olinda;TO;2015;707.673,79;;;0
Nova Rosalândia;TO;2015;156.000,00;;;0
Oliveira de Fátima;TO;2015;76.926,00;;;0
Palmeirópolis;TO;2015;79.160,00;;;0
Paraíso do Tocantins;TO;2015;4.332.000,00;;;0
Paranã;TO;2015;919.761,03;;;0
Pau D Arco;TO;2015;173.130,00;;;0
Pedro Afonso;TO;2015;480.000,00;;;0
Peixe;TO;2015;1.884.200,00;;;0
Pequizeiro;TO;2015;217.092,80;;;0
Pium;TO;2015;624.484,32;;;0
Porto Alegre do Tocantins;TO;2015;115.721,99;;;0
Porto Nacional;TO;2015;3.675.029,52;;;0
Praia Norte;TO;2015;450.000,00;;;0
Pugmil;TO;2015;141.791,99;;;0
Recursolândia;TO;2015;168.322,04;;;0
Riachinho;TO;2015;45.000,00;;;0
Rio da Conceição;TO;2015;90.700,00;;;0
Rio dos Bois;TO;2015;75.000,00;;;0
Rio Sono;TO;2015;56.736,00;;;0
Sampaio;TO;2015;189.000,00;;;0
Santa Maria do Tocantins;TO;2015;110.880,00;;;0
Santa Rita do Tocantins;TO;2015;187.700,00;;;0
Santa Rosa do Tocantins;TO;2015;291.996,90;;;0
Santa Tereza do Tocantins;TO;2015;169.000,00;;;0
Santa Terezinha do Tocantins;TO;2015;140.000,00;;;0
São Bento do Tocantins;TO;2015;231.900,00;;;0
São Salvador do Tocantins;TO;2015;232.500,00;;;0
São Sebastião do Tocantins;TO;2015;85.104,00;;;0
São Valério da Natividade;TO;2015;281.692,95;;;0
Silvanópolis;TO;2015;122.934,00;;;0
Sucupira;TO;2015;143.208,00;;;0
Taguatinga;TO;2015;;;;#DIV/0!
Taipas do Tocantins;TO;2015;110.500,00;;;0
Talismã;TO;2015;261.989,65;;;0
Palmas;TO;2015;61.084.657,58;3.097.182,58;;0,051
Tocantínia;TO;2015;526.944,00;;;0
Tupirama;TO;2015;94.560,00;;;0
Tupiratins;TO;2015;156.384,00;;;0
Xambioá;TO;2015;1.574.000,00;;;0
---;---;---;936.730.110,32;71.226.258,67;;0,076
Afonso Cláudio;ES;2015;1.537.716,75;296.329,04;;0,193
Alegre;ES;2015;2.095.292,00;;;0
Alfredo Chaves;ES;2015;2.040.933,37;;;0
Alto Rio Novo;ES;2015;968.809,44;;;0
Aracruz;ES;2015;22.811.449,74;;;0
Atilio Vivacqua;ES;2015;154.231,27;;;0
Baixo Guandu;ES;2015;4.619.050,70;;;0
Barra de São Francisco;ES;2015;2.143.493,00;280.000,00;;0,131
Boa Esperança;ES;2015;719.826,24;;;0
Bom Jesus do Norte;ES;2015;873.000,00;27.500,00;;0,032
Brejetuba;ES;2015;360.000,00;;;0
Cachoeiro de Itapemirim;ES;2015;7.968.992,60;;;0
Cariacica;ES;2015;23.820.007,46;;;0
Castelo;ES;2015;2.176.764,14;420.000,00;;0,193
Colatina;ES;2015;8.422.959,60;8.600.389,30;;1,021
Conceição da Barra;ES;2015;2.935.266,60;;;0
Domingos Martins;ES;2015;1.084.200,00;;;0
Dores do Rio Preto;ES;2015;230.000,00;;;0
Fundão;ES;2015;4.603.507,28;;;0
Governador Lindenberg;ES;2015;903.884,65;;;0
Guaçuí;ES;2015;1.434.976,22;;;0
Guarapari;ES;2015;19.472.822,83;8.876.235,97;;0,456
Ibatiba;ES;2015;200.000,00;;;0
Ibitirama;ES;2015;22.939,00;;;0
Iconha;ES;2015;2.178.717,20;226.668,76;;0,104
Irupi;ES;2015;774.141,54;;;0
Itaguaçu;ES;2015;370.089,20;;;0
Jaguaré;ES;2015;4.318.419,74;4.318.419,74;;1
João Neiva;ES;2015;2.704.514,38;169.173,00;;0,063
Laranja da Terra;ES;2015;554.020,80;;;0
Linhares;ES;2015;28.313.148,69;3.330.118,00;;0,118
Mantenópolis;ES;2015;184.965,00;22.000,00;;0,119
Marechal Floriano;ES;2015;1.559.200,00;;;0
Marilândia;ES;2015;916.380,29;;;0
Mimoso do Sul;ES;2015;4.785.839,65;;;0
Montanha;ES;2015;2.717.400,00;;;0
Mucurici;ES;2015;814.952,64;;;0
Muqui;ES;2015;805.697,86;55.538,95;;0,069
Nova Venécia;ES;2015;2.827.200,00;66.273,32;;0,023
Pancas;ES;2015;420.000,00;;;0
Pinheiros;ES;2015;1.156.314,36;;;0
Piúma;ES;2015;2.251.000,00;69.337,72;;0,031
Ponto Belo;ES;2015;399.360,07;;;0
Presidente Kennedy;ES;2015;1.344.117,00;;;0
Rio Bananal;ES;2015;1.412.215,00;;;0
Rio Novo do Sul;ES;2015;123.975,00;;;0
Santa Leopoldina;ES;2015;616.077,47;10.314,10;;0,017
Santa Teresa;ES;2015;596.000,00;;;0
São José do Calçado;ES;2015;1.513.543,21;24.000,00;;0,016
São Mateus;ES;2015;18.124.062,67;3.303.334,27;;0,182
São Roque do Canaã;ES;2015;990.618,46;43.351,02;;0,044
Serra;ES;2015;141.436.680,20;7.095.133,00;;0,05
Vargem Alta;ES;2015;487.120,00;;;0
Venda Nova do Imigrante;ES;2015;716.928,42;320.595,06;;0,447
Vila Pavão;ES;2015;462.000,00;;;0
Vila Velha;ES;2015;53.698.623,10;16.779.142,51;;0,312
Vitória;ES;2015;80.033.543,33;27.812.738,98;;0,348
Abadia dos Dourados;MG;2015;347.800,00;;;0
Abre Campo;MG;2015;167.000,00;;;0
Acaiaca;MG;2015;221.760,00;;;0
Açucena;MG;2015;229.000,00;;;0
Água Boa;MG;2015;739.200,00;;;0
Água Comprida;MG;2015;258.830,94;;;0
Aguanil;MG;2015;129.860,43;;;0
Águas Formosas;MG;2015;691.492,32;;;0
Águas Vermelhas;MG;2015;753.552,00;3.473,93;;0,005
Aimorés;MG;2015;1.195.000,00;;;0
Aiuruoca;MG;2015;266.164,61;92.474,95;;0,347
Albertina;MG;2015;141.445,00;34.560,00;;0,244
Além Paraíba;MG;2015;4.310.464,55;969.172,46;;0,225
Alfenas;MG;2015;9.145.408,20;386.242,65;;0,042
Alpercata;MG;2015;360.000,00;;;0
Alpinópolis;MG;2015;1.228.000,00;52.000,00;;0,042
Alterosa;MG;2015;440.000,00;33.000,00;;0,075
Alto Caparaó;MG;2015;146.400,00;;;0
Alto Rio Doce;MG;2015;72.000,00;;;0
Alvarenga;MG;2015;477.840,00;;;0
Alvinópolis;MG;2015;709.769,88;;;0
Alvorada de Minas;MG;2015;166.080,00;;;0
Andradas;MG;2015;2.027.342,65;683.027,48;;0,337
Cachoeira de Pajeú;MG;2015;238.960,00;;;0
Andrelândia;MG;2015;514.451,37;;;0
Angelândia;MG;2015;500.000,00;;;0
Antônio Carlos;MG;2015;199.577,76;13.926,40;;0,07
Antônio Prado de Minas;MG;2015;185.178,96;4.861,03;;0,026
Araçaí;MG;2015;100.240,00;;;0
Araçuaí;MG;2015;1.288.262,42;;;0
Araguari;MG;2015;3.094.944,00;3.500.000,00;;1,131
Arantina;MG;2015;331.000,00;35.000,00;;0,106
Araponga;MG;2015;129.870,00;;;0
Araújos;MG;2015;229.493,00;16.930,00;;0,074
Araxá;MG;2015;1.289.127,22;1.289.127,22;;1
Arceburgo;MG;2015;912.467,00;203.005,98;;0,222
Arcos;MG;2015;3.048.909,40;370.587,62;;0,122
Argirita;MG;2015;108.100,60;;;0
Aricanduva;MG;2015;103.450,00;;;0
Arinos;MG;2015;207.393,70;;;0
Astolfo Dutra;MG;2015;823.355,88;;;0
Baependi;MG;2015;705.000,00;;;0
Baldim;MG;2015;171.120,00;;;0
Bambuí;MG;2015;1.583.280,00;1.064.995,00;;0,673
Bandeira;MG;2015;450.613,37;;;0
Bandeira do Sul;MG;2015;192.828,10;;;0
Barão de Cocais;MG;2015;2.583.629,77;60.986,08;;0,024
Barbacena;MG;2015;5.979.390,94;3.190.400,05;;0,534
Barra Longa;MG;2015;123.204,45;;;0
Barroso;MG;2015;712.800,00;312.406,84;;0,438
Belo Horizonte;MG;2015;420.906.087,62;11.342.461,41;;0,027
Belo Oriente;MG;2015;2.864.419,92;;;0
Belo Vale;MG;2015;696.226,15;;;0
Berilo;MG;2015;632.142,89;;;0
Bertópolis;MG;2015;260.009,40;;;0
Berizal;MG;2015;145.918,02;;;0
Betim;MG;2015;30.733.867,19;;;0
Bias Fortes;MG;2015;273.600,00;;;0
Bicas;MG;2015;1.656.514,47;160.058,58;;0,097
Biquinhas;MG;2015;24.000,00;;;0
Boa Esperança;MG;2015;1.362.374,95;449.663,21;;0,33
Bocaiúva;MG;2015;1.873.200,00;2.178.000,00;;1,163
Bom Jardim de Minas;MG;2015;541.431,45;3.218,40;;0,006
Bom Jesus do Galho;MG;2015;436.357,00;;;0
Bom Repouso;MG;2015;270.676,00;;;0
Bom Sucesso;MG;2015;1.115.410,00;;;0
Bonfim;MG;2015;239.380,32;48.423,18;;0,202
Bonfinópolis de Minas;MG;2015;115.000,00;;;0
Botelhos;MG;2015;694.507,81;56.049,21;;0,081
Botumirim;MG;2015;329.827,48;;;0
Brasilândia de Minas;MG;2015;296.594,00;;;0
Brás Pires;MG;2015;204.303,57;3.633,40;;0,018
Brasópolis;MG;2015;500.800,00;;;0
Brumadinho;MG;2015;1.451.426,67;;;0
Bueno Brandão;MG;2015;336.571,35;;;0
Buenópolis;MG;2015;383.857,60;3.031,79;;0,008
Bugre;MG;2015;330.288,30;;;0
Buritis;MG;2015;305.368,00;;;0
Buritizeiro;MG;2015;1.644.573,08;;;0
Cabeceira Grande;MG;2015;167.093,24;;;0
Cabo Verde;MG;2015;163.000,00;152.310,06;;0,934
Cachoeira da Prata;MG;2015;120.000,00;;;0
Cachoeira de Minas;MG;2015;501.528,27;70.531,85;;0,141
Cachoeira Dourada;MG;2015;442.684,00;;;0
Caeté;MG;2015;1.503.301,30;;;0
Caiana;MG;2015;259.783,08;0;;0
Cajuri;MG;2015;250.159,05;;;0
Caldas;MG;2015;649.440,00;101.234,28;;0,156
Camanducaia;MG;2015;1.706.687,80;841.891,70;;0,493
Cambuí;MG;2015;606.241,66;507.763,86;;0,838
Cambuquira;MG;2015;140.424,00;;;0
Campina Verde;MG;2015;525.532,00;384.156,89;;0,731
Campo Belo;MG;2015;1.623.650,20;;;0
Campo do Meio;MG;2015;1.060.191,46;135.691,17;;0,128
Campo Florido;MG;2015;685.980,23;83.496,47;;0,122
Campos Altos;MG;2015;384.620,00;;;0
Campos Gerais;MG;2015;1.714.164,68;1.714.164,68;;1
Canaã;MG;2015;165.000,00;;;0
Canápolis;MG;2015;190.080,00;3.600,00;;0,019
Cantagalo;MG;2015;242.000,00;;;0
Capela Nova;MG;2015;267.200,00;;;0
Capelinha;MG;2015;1.791.196,03;;;0
Capetinga;MG;2015;170.968,00;12.547,33;;0,073
Capim Branco;MG;2015;164.000,00;;;0
Capinópolis;MG;2015;1.246.000,00;1.118.000,00;;0,897
Capitão Andrade;MG;2015;900.000,00;;;0
Capitão Enéas;MG;2015;779.160,00;;;0
Capitólio;MG;2015;471.170,85;471.170,85;;1
Caputira;MG;2015;224.260,00;;;0
Caraí;MG;2015;940.411,23;0;;0
Carandaí;MG;2015;676.000,00;;;0
Carangola;MG;2015;1.566.802,35;1.136.721,33;;0,726
Caratinga;MG;2015;5.438.573,93;;;0
Carbonita;MG;2015;755.983,35;;;0
Careaçu;MG;2015;100.000,00;;;0
Carlos Chagas;MG;2015;1.552.977,52;140.122,69;;0,09
Carmésia;MG;2015;255.000,00;;;0
Carmo da Cachoeira;MG;2015;823.924,19;142.748,59;;0,173
Carmo da Mata;MG;2015;108.504,00;7.304,50;;0,067
Carmo de Minas;MG;2015;460.076,16;260.762,91;;0,567
Carmo do Cajuru;MG;2015;723.456,41;0;;0
Carmópolis de Minas;MG;2015;969.597,02;521.258,59;;0,538
Carneirinho;MG;2015;509.330,80;;;0
Carvalhópolis;MG;2015;206.695,66;39.956,38;;0,193
Cássia;MG;2015;1.152.944,52;87.964,98;;0,076
Conceição da Barra de Minas;MG;2015;156.626,19;12.225,38;;0,078
Cataguases;MG;2015;1.397.828,61;1.033.214,12;;0,739
Catas Altas;MG;2015;672.542,16;;;0
Catuji;MG;2015;569.000,65;;;0
Catuti;MG;2015;335.271,45;;;0
Caxambu;MG;2015;500.000,00;667.447,64;;1,335
Cedro do Abaeté;MG;2015;65.944,31;;;0
Central de Minas;MG;2015;408.000,00;;;0
Chalé;MG;2015;222.580,22;;;0
Cipotânea;MG;2015;475.682,92;;;0
Claraval;MG;2015;199.836,90;;;0
Cláudio;MG;2015;2.145.344,67;208.393,02;;0,097
Coimbra;MG;2015;428.264,59;0;;0
Coluna;MG;2015;200.000,00;;;0
Comendador Gomes;MG;2015;130.000,00;;;0
Comercinho;MG;2015;55.000,00;;;0
Conceição das Pedras;MG;2015;80.838,28;10.115,53;;0,125
Conceição das Alagoas;MG;2015;1.103.341,00;110.879,54;;0,1
Conceição de Ipanema;MG;2015;24.356,21;;;0
Conceição do Pará;MG;2015;192.000,00;;;0
Conceição do Rio Verde;MG;2015;150.000,00;;;0
Cônego Marinho;MG;2015;168.000,00;;;0
Congonhas do Norte;MG;2015;334.600,00;;;0
Conquista;MG;2015;200.900,00;;;0
Conselheiro Lafaiete;MG;2015;4.626.656,28;;;0
Conselheiro Pena;MG;2015;578.859,53;641.058,26;;1,107
Consolação;MG;2015;146.440,83;11.869,90;;0,081
Contagem;MG;2015;48.455.404,58;9.212.584,87;;0,19
Coqueiral;MG;2015;444.975,88;75.393,69;;0,169
Coração de Jesus;MG;2015;714.960,00;;;0
Cordisburgo;MG;2015;198.000,00;25.000,00;;0,126
Corinto;MG;2015;530.941,07;;;0
Coromandel;MG;2015;340.000,00;;;0
Coronel Fabriciano;MG;2015;9.111.671,71;1.653.124,58;;0,181
Coronel Murta;MG;2015;345.072,01;;;0
Córrego do Bom Jesus;MG;2015;198.500,00;63.329,42;;0,319
Córrego Fundo;MG;2015;342.264,00;;;0
Couto de Magalhães de Minas;MG;2015;153.600,00;;;0
Cristais;MG;2015;460.000,00;;;0
Cristália;MG;2015;462.736,00;;;0
Crucilândia;MG;2015;341.079,56;;;0
Cruzília;MG;2015;300.000,00;50.000,00;;0,167
Cuparaque;MG;2015;566.000,00;;;0
Curvelo;MG;2015;2.716.567,02;745.166,39;;0,274
Datas;MG;2015;289.980,53;;;0
Delfim Moreira;MG;2015;211.409,75;5.246,60;;0,025
Delfinópolis;MG;2015;459.360,00;;;0
Delta;MG;2015;463.824,05;12.601,82;;0,027
Descoberto;MG;2015;572.920,80;19.996,52;;0,035
Desterro de Entre Rios;MG;2015;280.000,00;15.357,97;;0,055
Desterro do Melo;MG;2015;154.463,46;;;0
Diamantina;MG;2015;1.175.232,00;318.765,47;;0,271
Dionísio;MG;2015;333.295,22;90.788,98;;0,272
Divinésia;MG;2015;252.000,00;;;0
Divino;MG;2015;1.139.573,68;0;;0
Divino das Laranjeiras;MG;2015;360.000,00;;;0
Divinolândia de Minas;MG;2015;687.492,00;;;0
Divinópolis;MG;2015;10.533.655,53;12.151.612,00;;1,154
Divisa Nova;MG;2015;225.139,27;36.921,97;;0,164
Divisópolis;MG;2015;187.603,00;;;0
Dom Cavati;MG;2015;189.794,97;;;0
Dom Joaquim;MG;2015;516.355,56;;;0
Dom Silvério;MG;2015;222.836,00;;;0
Dom Viçoso;MG;2015;151.265,39;2.532,80;;0,017
Dona Eusébia;MG;2015;806.604,52;;;0
Dores de Campos;MG;2015;185.000,00;;;0
Dores do Indaiá;MG;2015;666.085,01;;;0
Douradoquara;MG;2015;352.000,00;;;0
Durandé;MG;2015;167.000,00;;;0
Elói Mendes;MG;2015;1.732.898,80;55.765,70;;0,032
Engenheiro Caldas;MG;2015;350.000,00;;;0
Engenheiro Navarro;MG;2015;522.960,00;;;0
Entre Folhas;MG;2015;96.549,00;;;0
Entre Rios de Minas;MG;2015;1.050.552,82;12.894,82;;0,012
Espera Feliz;MG;2015;919.826,26;189.790,09;;0,206
Espinosa;MG;2015;1.012.172,08;;;0
Estrela Dalva;MG;2015;162.600,00;;;0
Estrela do Indaiá;MG;2015;138.780,45;13.576,85;;0,098
Eugenópolis;MG;2015;1.000.932,34;5.539,51;;0,006
Ewbank da Câmara;MG;2015;119.733,12;;;0
Extrema;MG;2015;894.978,00;224.664,00;;0,251
Fama;MG;2015;335.300,00;5.786,98;;0,017
Faria Lemos;MG;2015;470.720,00;122,3;;0
São Gonçalo do Rio Preto;MG;2015;383.722,98;;;0
Felisburgo;MG;2015;185.930,19;;;0
Fernandes Tourinho;MG;2015;170.000,00;;;0
Ferros;MG;2015;447.654,81;4.938,59;;0,011
Fervedouro;MG;2015;409.077,55;33.313,07;;0,081
Florestal;MG;2015;120.000,00;;;0
Formiga;MG;2015;7.674.371,53;1.249.274,15;;0,163
Formoso;MG;2015;482.000,00;;;0
Fortaleza de Minas;MG;2015;398.125,33;12.964,21;;0,033
Fortuna de Minas;MG;2015;139.440,00;;;0
Francisco Badaró;MG;2015;299.203,89;;;0
Francisco Dumont;MG;2015;464.409,34;;;0
Francisco Sá;MG;2015;1.493.212,44;;;0
Franciscópolis;MG;2015;429.187,39;15.676,20;;0,037
Frei Gaspar;MG;2015;142.104,00;;;0
