Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ; DS_2016 
Barra Mansa;RJ;2014;8.053.090,29;;;0,000
Bom Jardim;RJ;2014;;;;0,000
Bom Jesus do Itabapoana;RJ;2014;5.854.928,23;;;0,000
Cambuci;RJ;2014;;;;0,000
Comendador Levy Gasparian;RJ;2014;;;;0,000
Campos dos Goytacazes;RJ;2014;86.645.469,11;4.486.835,00;;0,052
Cantagalo;RJ;2014;1.663.430,46;159.142,56;;0,096
Casimiro de Abreu;RJ;2014;11.736.444,98;327.669,61;;0,028
Cordeiro;RJ;2014;;;;0,000
Duas Barras;RJ;2014;784.710,85;0;;0,000
Duque de Caxias;RJ;2014;80.325.730,75;;;0,000
Guapimirim;RJ;2014;;;;0,000
Iguaba Grande;RJ;2014;3.371.533,84;1.274.468,36;;0,378
Itaboraí;RJ;2014;;2.536.731,74;;0,000
Italva;RJ;2014;;;;0,000
Itaperuna;RJ;2014;9.328.116,50;;;0,000
Japeri;RJ;2014;7.665.872,74;488.726,61;;0,064
Laje do Muriaé;RJ;2014;;;;0,000
Macaé;RJ;2014;66.834.901,45;26.733.960,58;;0,400
Macuco;RJ;2014;;;;0,000
Magé;RJ;2014;8.815.079,04;3.652.155,05;;0,414
Mangaratiba;RJ;2014;;2.908.614,92;;0,000
Maricá;RJ;2014;41.137.045,40;;;0,000
Mendes;RJ;2014;1.020.973,54;91.925,85;;0,090
Mesquita;RJ;2014;;2.844.508,24;;0,000
Miguel Pereira;RJ;2014;;;;0,000
Miracema;RJ;2014;1.833.000,00;;;0,000
Natividade;RJ;2014;;;;0,000
Nilópolis;RJ;2014;;;;0,000
Niterói;RJ;2014;172.419.865,63;172.419.865,63;;1,000
Nova Friburgo;RJ;2014;;;;0,000
Nova Iguaçu;RJ;2014;58.990.270,73;60.000.000,00;;1,017
Paty do Alferes;RJ;2014;;173.479,98;;0,000
Petrópolis;RJ;2014;20.666.188,35;15.359.469,93;;0,743
Pinheiral;RJ;2014;;;;0,000
Piraí;RJ;2014;;490.945,08;;0,000
Porciúncula;RJ;2014;;;;0,000
Porto Real;RJ;2014;5.085.500,00;;;0,000
Quatis;RJ;2014;1.402.308,00;0;;0,000
Queimados;RJ;2014;10.934.948,18;;;0,000
Quissamã;RJ;2014;;;;0,000
Resende;RJ;2014;13.838.534,44;;;0,000
Rio Bonito;RJ;2014;6.569.878,30;1.298.478,23;;0,198
Rio Claro;RJ;2014;2.780.469,40;;;0,000
Rio das Flores;RJ;2014;587.508,48;146.070,50;;0,249
Rio das Ostras;RJ;2014;;;;0,000
Rio de Janeiro;RJ;2014;1.554.680.000,00;1.554.679.546,12;;1,000
Santa Maria Madalena;RJ;2014;2.102.342,43;81.434,56;;0,039
Santo Antônio de Pádua;RJ;2014;;;;0,000
São Francisco de Itabapoana;RJ;2014;;;;0,000
São Gonçalo;RJ;2014;56.170.621,55;29.560,20;;0,001
São João de Meriti;RJ;2014;44.141.962,36;;;0,000
São José de Ubá;RJ;2014;954.774,92;;;0,000
São José do Vale do Rio Preto;RJ;2014;;;;0,000
São Pedro da Aldeia;RJ;2014;4.334.983,00;1.186.770,24;;0,274
São Sebastião do Alto;RJ;2014;;;;0,000
Seropédica;RJ;2014;;;;0,000
Sumidouro;RJ;2014;1.207.392,00;16.173,83;;0,013
Tanguá;RJ;2014;3.901.405,06;141.004,90;;0,036
Três Rios;RJ;2014;6.144.853,21;235.937,62;;0,038
Valença;RJ;2014;;;;0,000
Varre-Sai;RJ;2014;;;;0,000
Vassouras;RJ;2014;1.154.412,30;;;0,000
Volta Redonda;RJ;2014;30.697.334,20;;;0,000
Adamantina;SP;2014;932.532,37;776.958,05;;0,833
Adolfo;SP;2014;;;;0,000
Aguaí;SP;2014;661.828,08;256.000,00;;0,387
Águas da Prata;SP;2014;749.300,83;342.622,20;;0,457
Águas de Lindóia;SP;2014;1.278.721,30;0;;0,000
Águas de Santa Bárbara;SP;2014;805.110,11;;;0,000
Águas de São Pedro;SP;2014;441.982,81;;;0,000
Agudos;SP;2014;;;;0,000
Alambari;SP;2014;57.272,00;16.572,84;;0,289
Alfredo Marcondes;SP;2014;;;;0,000
Altair;SP;2014;238.930,70;9.965,83;;0,042
Altinópolis;SP;2014;920.763,82;238.716,24;;0,259
Alumínio;SP;2014;;176.000,00;;0,000
Álvares Florence;SP;2014;;;;0,000
Álvares Machado;SP;2014;;621.585,81;;0,000
Álvaro de Carvalho;SP;2014;428.291,68;15.587,09;;0,036
Alvinlândia;SP;2014;311.303,59;10.622,26;;0,034
Americana;SP;2014;18.170.000,00;6.967.910,47;;0,383
Américo Brasiliense;SP;2014;;1.268.370,84;;0,000
Américo de Campos;SP;2014;217.153,80;60.338,28;;0,278
Amparo;SP;2014;5.570.444,50;;;0,000
Angatuba;SP;2014;;;;0,000
Anhembi;SP;2014;;;;0,000
Anhumas;SP;2014;;;;0,000
Aparecida D Oeste;SP;2014;;89.594,04;;0,000
Apiaí;SP;2014;1.076.205,34;356.500,20;;0,331
Araçariguama;SP;2014;677.691,77;;;0,000
Araçatuba;SP;2014;;12.701.208,09;;0,000
Araçoiaba da Serra;SP;2014;;;;0,000
Aramina;SP;2014;611.251,07;;;0,000
Arandu;SP;2014;831.683,82;92.379,11;;0,111
Araraquara;SP;2014;14.013.173,72;2.576.505,19;;0,184
Araras;SP;2014;15.072.996,09;;;0,000
Arco-Íris;SP;2014;111.038,00;39.953,65;;0,360
Arealva;SP;2014;;;;0,000
Areias;SP;2014;34.094,00;;;0,000
Areiópolis;SP;2014;508.241,27;172.631,25;;0,340
Artur Nogueira;SP;2014;;756.510,84;;0,000
Arujá;SP;2014;8.954.427,02;;;0,000
Aspásia;SP;2014;289.122,50;13.234,70;;0,046
Assis;SP;2014;5.143.772,00;;;0,000
Atibaia;SP;2014;14.859.836,38;9.396.276,90;;0,632
Auriflama;SP;2014;;;;0,000
Avaí;SP;2014;105.425,03;;;0,000
Avanhandava;SP;2014;;261.780,24;;0,000
Avaré;SP;2014;9.861.815,73;3.999.692,59;;0,406
Bady Bassitt;SP;2014;1.204.435,82;;;0,000
Balbinos;SP;2014;366.983,34;;;0,000
Bálsamo;SP;2014;625.423,94;320.256,42;;0,512
Bananal;SP;2014;;;;0,000
Barão de Antonina;SP;2014;;;;0,000
Barbosa;SP;2014;;;;0,000
Bariri;SP;2014;3.604.755,80;;;0,000
Barra Bonita;SP;2014;1.536.000,00;;;0,000
Barra do Chapéu;SP;2014;187.747,00;11.201,55;;0,060
Barra do Turvo;SP;2014;;6.924,19;;0,000
Barretos;SP;2014;;;;0,000
Barrinha;SP;2014;;;;0,000
Barueri;SP;2014;50.755.840,00;;;0,000
Bastos;SP;2014;;;;0,000
Bauru;SP;2014;21.689.892,00;;;0,000
Bebedouro;SP;2014;4.809.325,93;;;0,000
Bento de Abreu;SP;2014;;;;0,000
Bernardino de Campos;SP;2014;;;;0,000
Bertioga;SP;2014;13.371.758,00;372.722,47;;0,028
Bilac;SP;2014;281.785,00;227.779,72;;0,808
Birigui;SP;2014;;;;0,000
Biritiba-Mirim;SP;2014;;;;0,000
Bocaina;SP;2014;516.049,12;179.828,07;;0,348
Bofete;SP;2014;296.600,00;24.854,63;;0,084
Boituva;SP;2014;7.485.415,86;6.518.046,07;;0,871
Bom Sucesso de Itararé;SP;2014;90.272,00;18.720,00;;0,207
Boracéia;SP;2014;272.481,47;;;0,000
Botucatu;SP;2014;11.204.403,70;3.209.318,98;;0,286
Bragança Paulista;SP;2014;13.300.366,00;4.533.963,95;;0,341
Braúna;SP;2014;370.560,17;277.692,96;;0,749
Brejo Alegre;SP;2014;124.600,00;;;0,000
Brodowski;SP;2014;729.349,50;;;0,000
Brotas;SP;2014;1.679.590,95;857.925,34;;0,511
Buri;SP;2014;848.000,00;;;0,000
Buritama;SP;2014;;117.373,03;;0,000
Buritizal;SP;2014;;;;0,000
Cabrália Paulista;SP;2014;130.848,68;97.735,00;;0,747
Cabreúva;SP;2014;;860.192,44;;0,000
Caçapava;SP;2014;8.354.000,00;;;0,000
Cachoeira Paulista;SP;2014;;;;0,000
Caconde;SP;2014;512.329,39;;;0,000
Cafelândia;SP;2014;;;;0,000
Caieiras;SP;2014;;;;0,000
Caiuá;SP;2014;;56;;0,000
Cajamar;SP;2014;;;;0,000
Cajati;SP;2014;;;;0,000
Cajobi;SP;2014;;;;0,000
Campina do Monte Alegre;SP;2014;90.341,39;;;0,000
Campinas;SP;2014;90.733.423,18;79.658.469,83;;0,878
Campo Limpo Paulista;SP;2014;3.257.784,00;;;0,000
Campos do Jordão;SP;2014;7.738.051,03;;;0,000
Campos Novos Paulista;SP;2014;65.000,00;;;0,000
Cananéia;SP;2014;824.928,00;110.089,00;;0,133
Canas;SP;2014;242.846,04;;;0,000
Cândido Mota;SP;2014;1.465.922,00;468.071,00;;0,319
Canitar;SP;2014;472.222,21;3.000,00;;0,006
Capão Bonito;SP;2014;;;;0,000
Capela do Alto;SP;2014;1.375.548,35;230.299,38;;0,167
Capivari;SP;2014;;2.162.729,97;;0,000
Caraguatatuba;SP;2014;;;;0,000
Cardoso;SP;2014;;168.528,00;;0,000
Casa Branca;SP;2014;;;;0,000
Castilho;SP;2014;1.190.907,81;110.059,88;;0,092
Catanduva;SP;2014;;3.234.643,85;;0,000
Catiguá;SP;2014;305.794,09;;;0,000
Cedral;SP;2014;;376.901,15;;0,000
Cerqueira César;SP;2014;;;;0,000
Cerquilho;SP;2014;2.976.613,92;;;0,000
Cesário Lange;SP;2014;1.221.477,03;674.565,22;;0,552
Charqueada;SP;2014;;;;0,000
Clementina;SP;2014;182.773,48;172.524,70;;0,944
Colina;SP;2014;1.975.117,98;351.463,74;;0,178
Conchal;SP;2014;2.135.105,69;;;0,000
Conchas;SP;2014;1.005.060,00;206.367,00;;0,205
Cordeirópolis;SP;2014;2.247.054,00;637.996,26;;0,284
Coroados;SP;2014;;53.259,00;;0,000
Coronel Macedo;SP;2014;;;;0,000
Corumbataí;SP;2014;;;;0,000
Cosmópolis;SP;2014;;0;;0,000
Cosmorama;SP;2014;93.953,96;91.246,98;;0,971
Cotia;SP;2014;58.511.706,55;;;0,000
Cravinhos;SP;2014;1.604.671,46;;;0,000
Cristais Paulista;SP;2014;;;;0,000
Cruzália;SP;2014;533.097,83;69.404,70;;0,130
Cruzeiro;SP;2014;2.961.526,93;;;0,000
Cubatão;SP;2014;;;;0,000
Descalvado;SP;2014;;;;0,000
Diadema;SP;2014;34.361.115,47;9.836.564,61;;0,286
Dirce Reis;SP;2014;317.829,22;;;0,000
Divinolândia;SP;2014;;;;0,000
Dobrada;SP;2014;323.785,41;11.764,29;;0,036
Dois Córregos;SP;2014;1.374.282,94;;;0,000
Dolcinópolis;SP;2014;281.381,00;4.903,24;;0,017
Dracena;SP;2014;1.803.346,72;784.474,82;;0,435
Duartina;SP;2014;368.511,86;202.350,53;;0,549
Dumont;SP;2014;;;;0,000
Elias Fausto;SP;2014;;513.722,09;;0,000
Elisiário;SP;2014;484.915,05;;;0,000
Embaúba;SP;2014;294.395,18;;;0,000
Embú das Artes;SP;2014;;;;0,000
Engenheiro Coelho;SP;2014;755.048,53;;;0,000
Espírito Santo do Pinhal;SP;2014;2.966.500,00;3.576.900,00;;1,206
Espírito Santo do Turvo;SP;2014;371.707,21;;;0,000
Estrela D Oeste;SP;2014;134.500,09;80.000,00;;0,595
Estrela do Norte;SP;2014;205.172,44;;;0,000
Euclides da Cunha Paulista;SP;2014;317.558,84;;;0,000
Fartura;SP;2014;;;;0,000
Fernandópolis;SP;2014;;;;0,000
Fernando Prestes;SP;2014;150.199,89;133.753,81;;0,891
Fernão;SP;2014;20.269,14;9.068,64;;0,447
Ferraz de Vasconcelos;SP;2014;17.049.424,60;2.200.185,40;;0,129
Flora Rica;SP;2014;;;;0,000
Floreal;SP;2014;174.732,35;18.704,96;;0,107
Flórida Paulista;SP;2014;961.733,80;89.506,46;;0,093
Florínia;SP;2014;;;;0,000
Franca;SP;2014;14.359.448,96;;;0,000
Franco da Rocha;SP;2014;;9.407.907,02;;0,000
Gabriel Monteiro;SP;2014;360.324,82;46.116,40;;0,128
Gália;SP;2014;407.045,33;;;0,000
Garça;SP;2014;3.669.161,89;;;0,000
Gastão Vidigal;SP;2014;69.835,04;1.752,00;;0,025
Gavião Peixoto;SP;2014;;;;0,000
General Salgado;SP;2014;;;;0,000
Getulina;SP;2014;256.887,14;;;0,000
Glicério;SP;2014;;;;0,000
Guaiçara;SP;2014;879.840,00;70.542,14;;0,080
Guapiaçu;SP;2014;2.326.065,60;215.587,00;;0,093
Guapiara;SP;2014;553.334,00;;;0,000
Guará;SP;2014;;;;0,000
Guaraçaí;SP;2014;;78.743,61;;0,000
Guaraci;SP;2014;1.588.697,52;20.000,00;;0,013
Guarani D Oeste;SP;2014;151.560,00;29.563,62;;0,195
Guarantã;SP;2014;;;;0,000
Guararapes;SP;2014;883.906,88;;;0,000
Guararema;SP;2014;;;;0,000
Guaratinguetá;SP;2014;8.804.798,10;7.341.866,05;;0,834
Guareí;SP;2014;423.999,70;33.779,00;;0,080
Guariba;SP;2014;;;;0,000
Guarujá;SP;2014;21.022.753,02;;;0,000
Guarulhos;SP;2014;171.021.744,60;;;0,000
Guatapará;SP;2014;;;;0,000
Guzolândia;SP;2014;;;;0,000
Herculândia;SP;2014;384.464,71;;;0,000
Holambra;SP;2014;958.962,20;345.972,02;;0,361
Hortolândia;SP;2014;5.885.183,28;;;0,000
Iacanga;SP;2014;991.567,46;;;0,000
Iacri;SP;2014;265.000,00;;;0,000
Iaras;SP;2014;;;;0,000
Ibirá;SP;2014;174.926,56;67.038,56;;0,383
Ibirarema;SP;2014;808.126,85;536.498,47;;0,664
Ibitinga;SP;2014;4.261.993,28;650.746,93;;0,153
Iepê;SP;2014;495.156,57;111.437,34;;0,225
Igaraçu do Tietê;SP;2014;;;;0,000
Igarapava;SP;2014;;;;0,000
Ilhabela;SP;2014;;3.072.525,48;;0,000
Ilha Solteira;SP;2014;;620.401,58;;0,000
Indaiatuba;SP;2014;;7.953.538,77;;0,000
Indiaporã;SP;2014;41.650,75;64.603,93;;1,551
Inúbia Paulista;SP;2014;116.400,00;;;0,000
Ipaussu;SP;2014;;;;0,000
Iperó;SP;2014;;;;0,000
Ipeúna;SP;2014;675.406,40;0;;0,000
Ipiguá;SP;2014;;;;0,000
Ipuã;SP;2014;;;;0,000
Iracemápolis;SP;2014;;;;0,000
Irapuã;SP;2014;;;;0,000
Irapuru;SP;2014;;;;0,000
Itaberá;SP;2014;287.052,21;9.480,00;;0,033
Itaí;SP;2014;1.426.145,00;;;0,000
Itajobi;SP;2014;;190.781,62;;0,000
Itaju;SP;2014;;;;0,000
Itanhaém;SP;2014;15.567.789,47;15.030.687,41;;0,965
Itaóca;SP;2014;191.690,75;;;0,000
Itapecerica da Serra;SP;2014;19.009.606,29;4.644.208,98;;0,244
Itapeva;SP;2014;2.272.706,49;2.272.706,49;;1,000
Itapevi;SP;2014;32.877.952,01;;;0,000
Itapirapuã Paulista;SP;2014;218.022,47;;;0,000
Itápolis;SP;2014;1.905.960,85;;;0,000
Itaporanga;SP;2014;;;;0,000
Itapuí;SP;2014;158.313,41;130.313,41;;0,823
Itapura;SP;2014;;;;0,000
Itararé;SP;2014;;;;0,000
Itariri;SP;2014;;;;0,000
Itatiba;SP;2014;11.976.843,14;5.069.421,32;;0,423
Itatinga;SP;2014;458.233,00;355.000,00;;0,775
Itirapina;SP;2014;;;;0,000
Itirapuã;SP;2014;;;;0,000
Itobi;SP;2014;283.000,00;;;0,000
Itu;SP;2014;36.635.615,51;;;0,000
Itupeva;SP;2014;10.164.960,47;;;0,000
Ituverava;SP;2014;1.539.883,00;930.571,49;;0,604
Jaborandi;SP;2014;;25.170,61;;0,000
Jaboticabal;SP;2014;;;;0,000
Jacareí;SP;2014;45.836.618,50;4.909.321,11;;0,107
Jacupiranga;SP;2014;;;;0,000
Jaguariúna;SP;2014;7.244.880,76;586.810,80;;0,081
Jandira;SP;2014;;;;0,000
Jardinópolis;SP;2014;;;;0,000
Jarinu;SP;2014;3.370.680,00;;;0,000
Joanópolis;SP;2014;;;;0,000
João Ramalho;SP;2014;;;;0,000
Jumirim;SP;2014;86.178,73;60.862,12;;0,706
Jundiaí;SP;2014;83.377.691,17;27.181.830,47;;0,326
Junqueirópolis;SP;2014;1.081.797,51;;;0,000
Juquiá;SP;2014;384.961,73;;;0,000
Juquitiba;SP;2014;510.128,00;0;;0,000
Lagoinha;SP;2014;;;;0,000
Laranjal Paulista;SP;2014;;;;0,000
Lavrinhas;SP;2014;;;;0,000
Leme;SP;2014;;;;0,000
Lençóis Paulista;SP;2014;6.055.075,38;704.855,54;;0,116
Limeira;SP;2014;26.153.256,09;2.243.622,60;;0,086
Lindóia;SP;2014;;;;0,000
Lins;SP;2014;6.815.600,00;3.863.880,40;;0,567
Lorena;SP;2014;5.425.387,30;1.156.050,84;;0,213
Lourdes;SP;2014;209.447,19;;;0,000
Louveira;SP;2014;3.596.212,16;;;0,000
Lucélia;SP;2014;660.000,00;;;0,000
Lucianópolis;SP;2014;185.942,54;29.697,65;;0,160
Luís Antônio;SP;2014;1.851.534,72;43.756,62;;0,024
Luiziânia;SP;2014;182.900,00;;;0,000
Lutécia;SP;2014;;;;0,000
Macatuba;SP;2014;;399.407,51;;0,000
Macaubal;SP;2014;;;;0,000
Macedônia;SP;2014;;10.000,00;;0,000
Magda;SP;2014;184.100,00;;;0,000
Mairinque;SP;2014;2.548.526,13;2.540.061,64;;0,997
Marabá Paulista;SP;2014;;;;0,000
Maracaí;SP;2014;403.143,43;160.582,31;;0,398
Marapoama;SP;2014;;;;0,000
Mariápolis;SP;2014;307.800,00;;;0,000
Marília;SP;2014;;;;0,000
Marinópolis;SP;2014;133.537,62;;;0,000
Martinópolis;SP;2014;932.237,92;;;0,000
Matão;SP;2014;8.176.752,92;;;0,000
Mauá;SP;2014;27.514.436,91;;;0,000
Mendonça;SP;2014;202.560,00;;;0,000
Meridiano;SP;2014;279.060,00;23.750,00;;0,085
Miguelópolis;SP;2014;1.889.837,42;532.160,91;;0,282
Mineiros do Tietê;SP;2014;;;;0,000
Mira Estrela;SP;2014;555.069,59;31.483,75;;0,057
Mirandópolis;SP;2014;748.638,21;;;0,000
Mirassol;SP;2014;5.671.203,96;3.532.168,46;;0,623
Mirassolândia;SP;2014;364.810,09;56.952,20;;0,156
Mococa;SP;2014;2.843.300,00;;;0,000
Mogi das Cruzes;SP;2014;41.769.894,41;;;0,000
Mogi Guaçu;SP;2014;11.558.385,75;;;0,000
Mogi Mirim;SP;2014;3.816.402,00;3.337.000,00;;0,874
Mombuca;SP;2014;;;;0,000
Monções;SP;2014;295.907,75;919,06;;0,003
Mongaguá;SP;2014;;5.726.700,37;;0,000
Monte Alegre do Sul;SP;2014;490.039,19;180.579,40;;0,368
Monte Alto;SP;2014;3.276.712,00;;;0,000
Monte Aprazível;SP;2014;3.084.240,00;550.000,00;;0,178
Monte Azul Paulista;SP;2014;497.464,25;591.737,90;;1,190
Monte Castelo;SP;2014;;17.353,37;;0,000
Monteiro Lobato;SP;2014;300.000,00;;;0,000
Monte Mor;SP;2014;;69.615,09;;0,000
Morro Agudo;SP;2014;5.007.574,17;641.335,06;;0,128
Morungaba;SP;2014;1.206.825,28;167.656,37;;0,139
Motuca;SP;2014;144.501,00;;;0,000
Murutinga do Sul;SP;2014;;;;0,000
Narandiba;SP;2014;;;;0,000
Nazaré Paulista;SP;2014;;;;0,000
Neves Paulista;SP;2014;784.500,00;88.605,39;;0,113
Nhandeara;SP;2014;1.325.256,66;329.390,28;;0,249
Nipoã;SP;2014;284.202,00;32.557,40;;0,115
Nova Aliança;SP;2014;;;;0,000
Nova Campina;SP;2014;460.000,00;;;0,000
Nova Canaã Paulista;SP;2014;122.328,75;21.159,78;;0,173
Nova Europa;SP;2014;;40.500,00;;0,000
Nova Granada;SP;2014;945.478,55;287.699,01;;0,304
Nova Guataporanga;SP;2014;176.402,05;1.063,17;;0,006
Nova Independência;SP;2014;;;;0,000
Novais;SP;2014;75.874,83;39.247,43;;0,517
Nova Luzitânia;SP;2014;152.506,86;53.668,00;;0,352
Nova Odessa;SP;2014;2.905.218,53;2.401.406,60;;0,827
Novo Horizonte;SP;2014;1.176.334,25;;;0,000
Ocauçu;SP;2014;;43.551,64;;0,000
Olímpia;SP;2014;4.297.068,56;2.400.367,29;;0,559
Onda Verde;SP;2014;130.145,16;;;0,000
Oriente;SP;2014;230.000,00;;;0,000
Orindiúva;SP;2014;864.142,49;70.541,18;;0,082
Orlândia;SP;2014;2.634.540,00;1.322.000,00;;0,502
Osasco;SP;2014;41.141.691,79;16.106.375,38;;0,391
Osvaldo Cruz;SP;2014;2.014.899,62;7.177,84;;0,004
Ourinhos;SP;2014;8.597.531,63;6.325.688,16;;0,736
Ouroeste;SP;2014;332.000,00;67.000,00;;0,202
Pacaembu;SP;2014;;;;0,000
Palestina;SP;2014;;;;0,000
Palmares Paulista;SP;2014;;;;0,000
Palmeira D Oeste;SP;2014;;;;0,000
Palmital;SP;2014;2.196.876,31;787.240,60;;0,358
Panorama;SP;2014;494.113,89;;;0,000
Paraguaçu Paulista;SP;2014;;87.203,88;;0,000
Paraibuna;SP;2014;590.262,76;;;0,000
Paraíso;SP;2014;639.761,12;33.293,12;;0,052
Paranapanema;SP;2014;552.480,00;;;0,000
Paranapuã;SP;2014;290.149,26;19.994,80;;0,069
Parapuã;SP;2014;;;;0,000
Pardinho;SP;2014;159.152,87;241.246,67;;1,516
Pariquera-Açu;SP;2014;485.331,20;;;0,000
Parisi;SP;2014;223.930,63;36.124,57;;0,161
Patrocínio Paulista;SP;2014;1.385.467,64;;;0,000
Paulicéia;SP;2014;850.538,21;;;0,000
Paulistânia;SP;2014;123.435,68;22.021,81;;0,178
Paulo de Faria;SP;2014;;;;0,000
Pederneiras;SP;2014;;;;0,000
Pedra Bela;SP;2014;150.264,86;38.138,26;;0,254
Pedranópolis;SP;2014;102.559,00;;;0,000
Pedregulho;SP;2014;2.393.395,87;97.629,00;;0,041
Pedreira;SP;2014;2.283.954,11;;;0,000
Pedrinhas Paulista;SP;2014;172.732,91;31.652,81;;0,183
Pedro de Toledo;SP;2014;454.898,04;89.205,26;;0,196
Penápolis;SP;2014;;6.411.587,79;;0,000
Pereira Barreto;SP;2014;;176.180,32;;0,000
Pereiras;SP;2014;;112.361,38;;0,000
Peruíbe;SP;2014;9.818.363,00;9.662.572,93;;0,984
Piacatu;SP;2014;139.573,80;112.387,05;;0,805
Piedade;SP;2014;;;;0,000
Pilar do Sul;SP;2014;1.257.000,00;0;;0,000
Pindamonhangaba;SP;2014;21.788.000,00;;;0,000
Pindorama;SP;2014;791.262,49;;;0,000
Piquerobi;SP;2014;;;;0,000
Piquete;SP;2014;701.086,16;;;0,000
Piracaia;SP;2014;;;;0,000
Piracicaba;SP;2014;;17.391.087,85;;0,000
Piraju;SP;2014;1.001.505,68;;;0,000
Pirajuí;SP;2014;861.470,12;;;0,000
Pirangi;SP;2014;531.478,12;257.195,65;;0,484
Pirapozinho;SP;2014;1.394.213,03;235.107,08;;0,169
Pirassununga;SP;2014;;;;0,000
Piratininga;SP;2014;;;;0,000
Pitangueiras;SP;2014;1.942.523,00;;;0,000
Planalto;SP;2014;340.338,37;17.779,85;;0,052
Platina;SP;2014;;13.057,45;;0,000
Poá;SP;2014;19.718.524,04;4.546.043,50;;0,231
Poloni;SP;2014;;0;;0,000
Pompéia;SP;2014;;;;0,000
Pongaí;SP;2014;304.959,51;;;0,000
Populina;SP;2014;407.565,02;14.988,06;;0,037
Porangaba;SP;2014;542.056,61;89.871,47;;0,166
Porto Feliz;SP;2014;6.991.399,67;;;0,000
Porto Ferreira;SP;2014;;1.251.005,74;;0,000
Potirendaba;SP;2014;782.028,80;265.000,00;;0,339
Pracinha;SP;2014;235.249,29;;;0,000
Pradópolis;SP;2014;1.568.682,70;50.000,00;;0,032
Praia Grande;SP;2014;40.462.463,50;;;0,000
Pratânia;SP;2014;;;;0,000
Presidente Alves;SP;2014;;29.104,51;;0,000
Presidente Bernardes;SP;2014;;43.710,00;;0,000
Presidente Epitácio;SP;2014;5.438.671,46;339.801,94;;0,062
Presidente Prudente;SP;2014;17.360.126,77;23.798.691,80;;1,371
Presidente Venceslau;SP;2014;1.848.076,91;405.511,39;;0,219
Quadra;SP;2014;215.484,02;17.515,03;;0,081
Quatá;SP;2014;;;;0,000
Queluz;SP;2014;1.108.980,00;0;;0,000
Quintana;SP;2014;;;;0,000
Rafard;SP;2014;173.776,90;;;0,000
Rancharia;SP;2014;1.890.000,00;;;0,000
Redenção da Serra;SP;2014;215.574,45;;;0,000
Regente Feijó;SP;2014;1.047.083,49;;;0,000
Reginópolis;SP;2014;;;;0,000
Registro;SP;2014;4.077.810,56;;;0,000
Restinga;SP;2014;;;;0,000
Ribeira;SP;2014;;10.964,49;;0,000
Ribeirão Bonito;SP;2014;651.859,32;;;0,000
Ribeirão Corrente;SP;2014;85.488,42;;;0,000
Ribeirão do Sul;SP;2014;457.097,79;12.693,07;;0,028
Ribeirão dos Índios;SP;2014;121.739,61;3.479,00;;0,029
Ribeirão Grande;SP;2014;;7.057,00;;0,000
Ribeirão Pires;SP;2014;;;;0,000
Ribeirão Preto;SP;2014;67.434.620,88;;;0,000
Riversul;SP;2014;154.484,00;33.250,00;;0,215
Rifaina;SP;2014;;;;0,000
Rincão;SP;2014;483.971,66;287.133,59;;0,593
Rinópolis;SP;2014;250.876,61;;;0,000
Rio Claro;SP;2014;11.240.536,17;;;0,000
Rio das Pedras;SP;2014;1.558.800,00;;;0,000
Rio Grande da Serra;SP;2014;1.941.522,00;722.942,00;;0,372
Riolândia;SP;2014;1.248.014,23;36.499,66;;0,029
Rosana;SP;2014;;;;0,000
Roseira;SP;2014;;;;0,000
Rubinéia;SP;2014;595.429,95;13.233,76;;0,022
Sabino;SP;2014;;;;0,000
Sagres;SP;2014;424.115,89;13.447,28;;0,032
Sales;SP;2014;;;;0,000
Sales Oliveira;SP;2014;1.343.840,20;;;0,000
Salmourão;SP;2014;430.000,00;;;0,000
Saltinho;SP;2014;;364.263,80;;0,000
Salto;SP;2014;18.544.834,02;;;0,000
Salto de Pirapora;SP;2014;;;;0,000
Salto Grande;SP;2014;;;;0,000
Sandovalina;SP;2014;383.121,81;13.770,00;;0,036
Santa Bárbara D Oeste;SP;2014;6.233.640,26;;;0,000
Santa Branca;SP;2014;;;;0,000
Santa Clara D Oeste;SP;2014;362.340,00;2.685,36;;0,007
Santa Cruz da Conceição;SP;2014;;;;0,000
Santa Cruz da Esperança;SP;2014;;;;0,000
Santa Cruz das Palmeiras;SP;2014;2.360.348,83;;;0,000
Santa Cruz do Rio Pardo;SP;2014;3.726.715,40;;;0,000
Santa Ernestina;SP;2014;;50.459,40;;0,000
Santa Fé do Sul;SP;2014;;;;0,000
Santa Gertrudes;SP;2014;3.142.164,94;0;;0,000
Santa Isabel;SP;2014;;;;0,000
Santa Lúcia;SP;2014;1.136.138,35;18.179,53;;0,016
Santa Maria da Serra;SP;2014;84.158,00;;;0,000
Santa Mercedes;SP;2014;439.687,70;;;0,000
Santana da Ponte Pensa;SP;2014;86.958,64;34.673,98;;0,399
Santana de Parnaíba;SP;2014;9.318.637,25;6.287.471,75;;0,675
Santa Rita D Oeste;SP;2014;239.687,66;;;0,000
Santa Rita do Passa Quatro;SP;2014;2.056.381,45;945.422,11;;0,460
Santa Rosa de Viterbo;SP;2014;1.007.471,30;;;0,000
Santo Anastácio;SP;2014;397.540,00;;;0,000
